#MicroRNA_ID	TCGA.BT.A0S7.01A	TCGA.BT.A0YX.01A	TCGA.BT.A2LA.01A	TCGA.BT.A2LB.01A	TCGA.BT.A20J.01A	TCGA.BT.A20N.01A	TCGA.BT.A20O.01A	TCGA.BT.A20P.01A	TCGA.BT.A20Q.01A	TCGA.BT.A20R.01A	TCGA.BT.A20T.01A	TCGA.BT.A20U.01A	TCGA.BT.A20V.01A	TCGA.BT.A20W.01A	TCGA.BT.A20X.01A	TCGA.C4.A0F0.01A	TCGA.C4.A0F6.01A	TCGA.CF.A1HR.01A	TCGA.CF.A1HS.01A	TCGA.CF.A27C.01A	TCGA.CU.A0YN.01A	TCGA.CU.A0YO.01A	TCGA.CU.A0YR.01A	TCGA.DK.A1A3.01A	TCGA.DK.A1A5.01A	TCGA.DK.A1A6.01A	TCGA.DK.A1A7.01A	TCGA.DK.A1AA.01A	TCGA.DK.A1AB.01A	TCGA.DK.A1AC.01A	TCGA.DK.A1AD.01A	TCGA.DK.A1AE.01A	TCGA.DK.A1AF.01A	TCGA.DK.A1AG.01A	TCGA.DK.A2HX.01A	TCGA.DK.A2I1.01A	TCGA.DK.A2I2.01A	TCGA.DK.A2I6.01A	TCGA.E5.A2PC.01A	TCGA.FD.A3B3.01A	TCGA.FD.A3B4.01A	TCGA.FT.A3EE.01A	TCGA.G2.A2EC.01A	TCGA.G2.A2EF.01A	TCGA.G2.A2EJ.01A	TCGA.G2.A2EK.01A	TCGA.G2.A2EL.01A	TCGA.G2.A2EO.01A	TCGA.G2.A2ES.01A	TCGA.GD.A2C5.01A	TCGA.H4.A2HO.01A	TCGA.H4.A2HQ.01A	TCGA.HQ.A2OE.01A
hsa-miR-3605	0.850097	0.951751	1.190464	0.710322	2.428328	2.576703	1.502278	1.635391	0.392296	1.544621	0	1.061106	0.749911	0.81905	1.424616	2.752825	1.26096	0.534222	0.463875	3.541848	2.944069	0.500178	1.207866	0.193578	1.493082	0.408732	0	2.187404	0.597052	4.691681	1.015466	0.763725	1.110015	0.233504	0.487134	1.096742	1.279433	1.441057	0.259629	0	1.046658	1.765496	0.132559	1.382501	1.700506	0.260961	1.197956	2.889035	0.774699	0.770739	0.199805	1.075217	3.674405
hsa-miR-3606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139181	0	0.213239	0	0	0	0	0	0.132559	0	0	0	0	0	0	0	0	0	0
hsa-miR-3607	20.969068	19.796424	23.412452	4.08435	11.332197	9.877362	6.760251	16.517454	3.661425	7.465668	14.717841	9.196254	14.998221	4.9143	16.026931	31.067601	17.933654	4.095706	3.247122	62.425068	29.636963	11.587458	51.132999	1.355043	3.073993	10.422678	17.546696	11.210445	5.492874	21.112564	6.963193	3.56405	5.208533	26.035692	1.322221	2.522507	8.956034	3.911442	35.569199	2.974049	3.139975	15.006713	1.988391	3.871002	7.085443	0.782882	5.750189	5.055811	2.517772	1.191142	9.390844	5.017679	19.159396
hsa-miR-3609	0.283366	0	0.793642	0.08879	0	0	0.187785	0	0	0	0	0	0	0	0.178077	0.393261	0	0	0	0	0.196271	0	0	0	0.087828	0	0	0	0	0.260649	0	0	0	0.116752	0	0.109674	0	0	0.519258	0	0.174443	0	0.530238	0	0	0	0.239591	0.361129	0	0.210202	0	0.179203	1.837202
hsa-miR-361	384.810744	464.264218	850.586293	324.084322	529.375483	334.1125	532.933126	302.547417	281.275928	577.173385	300.866626	254.665507	473.943778	481.806136	379.125955	479.974768	1053.041723	326.588003	432.795007	598.12955	351.325587	260.509408	396.582705	211.386779	412.705461	453.897428	386.027305	400.705055	317.989665	393.579904	293.61465	259.666466	357.851803	328.656833	335.913635	496.824218	501.32464	555.012986	769.021668	223.958808	278.759989	274.828828	549.458707	841.942856	851.670223	313.413934	923.624076	443.827957	410.977794	303.250866	393.616224	483.489237	304.188218
hsa-miR-3610	0.850097	2.093853	1.190464	1.420644	0.809443	3.006154	1.877848	1.96247	1.176887	0.943935	1.415177	1.76851	1.874778	3.071437	0.712308	0.983152	0.84064	1.602667	2.319373	4.205944	0.785085	0.916993	0	0.580733	2.371366	1.63493	1.120002	0.683564	0.955283	1.042596	1.160532	1.0183	1.793101	0.58376	0.417543	0.329023	1.279433	0.411731	1.038517	0.905145	0	0.294249	0.132559	1.935501	0.566835	0.347948	0.479182	3.430729	1.355723	1.26121	1.398636	1.075217	4.724235
hsa-miR-3611	0.141683	0	0	0	0	0	0	0.163539	0	0	0	0	0	0	0	0	0	0	0.463875	0	0	0	0	0	0	0.408732	0	0	0	0	0	0	0.085386	0.233504	0	0.329023	0	0.205865	0	0.129306	0	0	0.132559	0	0	0	0	0	0.193675	0.070067	0	0	0.787372
hsa-miR-3612	0	0	0	0	0	0	0	0.163539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3613	16.576899	16.941171	15.674438	18.024416	38.043804	10.736263	20.656323	51.187752	14.253406	12.871842	16.982124	13.794382	24.372109	29.690561	20.122702	11.994453	40.070507	14.245933	26.904727	39.403057	21.001027	11.08728	28.988787	5.033019	16.59956	22.275921	11.200019	86.949306	9.672235	20.851915	6.67306	14.001623	18.528714	84.061428	10.438584	28.84432	18.338545	56.818837	24.664773	11.508276	12.385456	10.887223	9.809395	14.654506	19.272404	9.829524	30.188491	19.500984	11.42681	9.248871	19.381103	16.665863	16.009906
hsa-miR-3614	1.841878	4.187705	0.198411	5.593784	3.237771	3.865055	12.769363	12.919592	12.030398	5.577798	2.547319	1.061106	5.624333	5.938112	4.808079	10.814671	1.68128	6.232595	18.09111	18.594701	9.421021	2.584253	5.636709	7.35595	355.441371	24.932682	5.226675	3.417819	1.074693	28.150086	11.605322	4.582349	10.758608	1.517776	4.314615	4.93534	16.632634	2.058654	3.634809	11.766889	2.442203	4.707988	7.953564	19.355008	39.395062	2.087686	0.958365	18.778726	14.138256	3.573427	7.792402	3.225651	3.674405
hsa-miR-3615	6.37573	4.378055	10.118941	6.481686	17.807738	4.294505	6.760251	11.938358	3.792191	2.316932	5.377673	6.72034	2.249733	7.576212	8.013465	6.685433	6.024587	3.383409	5.102621	11.28964	5.103053	2.584253	6.441953	2.516509	5.094045	11.035777	9.706683	4.374808	1.552334	3.649085	5.512528	8.910124	3.24466	6.538111	1.113449	3.948272	8.316317	6.587691	5.192584	2.844742	3.488861	11.769971	5.700054	9.677504	6.802025	1.913713	5.271006	7.222587	5.035543	4.344167	3.196883	6.98891	14.960076
hsa-miR-3616	0.141683	0.19035	0	0.17758	0	0	0	0.163539	0	0.514874	0	0	0.374956	0.204762	0.178077	0.393261	0.700533	0.356148	0	0	0	0.166726	0	0	0.702627	0.204366	0	0.820276	0.11941	0	0	0	0	0.233504	0.139181	0	0	0	0	0	0	0.294249	0.530238	0	0	0	12.458742	0.541694	0.968374	0.070067	0	0	0.262457
hsa-miR-3617	0	0	0	0	0	0	0	0	0	0.085812	0	0	0	0	0	0.393261	0.140107	0	0	0	0	0.166726	0	0	0.351313	0	0	0	0.238821	0	0.580266	0	0	0	0.487134	0.109674	0	0	0	0.258613	0.174443	0	0	0	0	0.086987	0.239591	0	0	0	0	0	0
hsa-miR-3618	0.283366	0	0.992053	0	0.809443	0.429451	0.187785	0	0.130765	0.171625	0	1.414808	0.749911	0.204762	0.890385	1.966304	0.140107	0.178074	0	0	1.373899	0.166726	1.610488	0.193578	0	0.408732	1.120002	0	0	0.260649	0	0	0	0	0.208772	0.329023	0	0.411731	0.259629	0.387919	0.174443	0.294249	0	0	0	0	0	0.541694	0.193675	0	0	0	0.262457
hsa-miR-3619	0.283366	0	0.595232	0	0	0	0	1.635391	0	0	0.283035	0.707404	0	0	0.534231	0.786522	0.140107	0	1.391624	0.221365	0.196271	0.083363	0	0	0	0	0	0.546851	0.597052	0.521298	0.145067	0.254575	0.085386	0.233504	0	0.109674	0	0.411731	0.519258	0	0	0	0.265119	1.106	1.133671	0.173974	0	0	0.968374	0	0.39961	0.537608	0.524915
hsa-miR-362	10.342851	6.852608	6.34914	10.654827	31.568263	6.012307	8.638099	9.48527	4.184486	10.383286	1.981248	2.829617	6.374244	4.709537	4.986156	11.601193	10.92832	16.382822	10.669116	2.656386	4.121697	14.255075	13.689149	10.453192	4.391418	9.196481	11.573352	1.640553	2.985258	13.032447	10.299723	1.782025	6.916248	1.16752	7.654962	9.212635	7.463361	6.999422	3.11555	3.620581	3.139975	2.942493	7.025648	11.889505	9.91962	6.437033	19.88607	7.403151	10.652111	7.216922	5.194935	7.884925	20.734141
hsa-miR-3620	0	0.761401	0.198411	0.17758	0	1.288352	0.187785	0	0.130765	0.085812	0.283035	0	0	0.614287	0	0.19663	1.26096	0.178074	0	0.221365	0.392543	0.166726	0.805244	0	0.175657	0.204366	0.373334	0.136713	0	0.260649	0.290133	0	0.085386	0.116752	0	0.109674	0.213239	0	0	0	0	0.294249	0.132559	0	0.283418	0.173974	0.958365	0.180565	0	0.210202	0	0.179203	0.262457
hsa-miR-3621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622a	0	0	0.595232	0.08879	0.809443	0	0.563354	0	0.130765	0.171625	0	0	2.624689	0	0	0	0	0.178074	0	0.221365	0	0	0	0	0.263485	0	0	0	0.358231	0	0.4352	0.50915	0	0	0	0.109674	0.213239	0	0	0.258613	0.174443	0	0	0.2765	0	0	0	0	0	0	0	0.179203	0
hsa-miR-3622b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-363	12.893143	2.093853	192.061472	10.566037	22.664394	70.859335	6.196897	18.479923	3.138365	2.745993	3.67946	0	184.103161	8.600025	5.34231	2.752825	12.18928	2.314964	7.885868	4.42731	9.028479	5.001781	3.623598	4.06513	9.836776	4.496057	30.986718	1.640553	1.552334	13.553745	3.046397	1.0183	3.927746	3.969567	6.471922	2.522507	2.132389	63.818259	10.644797	3.749888	1.395544	3.236742	4.109341	6.912503	2.267342	4.001399	3.354277	47.849637	2.711446	1.051008	3.996104	33.510929	200.779971
hsa-miR-3646	0	0	0	0	0	0	0	0.327078	0	0	0	0	0	0	0	0	0	0.178074	0	0.221365	0	0.083363	0	0	0	0.204366	0	0	0.238821	0	0	0	0	0.233504	0.069591	0	0	0	0.259629	0	0	0	0	0	0	0	0	0	0	0.140134	0	0	0
hsa-miR-3647	4.533853	3.807005	8.134835	4.350721	9.713312	9.447911	5.821327	4.252018	2.615304	6.693358	1.981248	3.890723	9.748844	4.9143	12.643468	26.938363	12.749707	6.41067	9.277492	10.625543	5.103053	5.668685	20.533724	4.645863	2.547022	4.90479	5.600009	3.691244	2.985258	7.29817	2.756264	1.52745	3.500817	4.319823	1.670173	2.85153	5.75745	3.911442	24.664773	2.456823	2.442203	10.298725	2.651188	16.313507	3.401013	2.087686	4.791824	5.236375	4.454519	2.382285	2.997078	7.526519	3.674405
hsa-miR-3648	4.958901	0.951751	6.34914	1.420644	11.332197	128.405704	2.816771	4.742635	0.915356	1.201372	1.698212	17.331403	5.624333	10.852412	6.410772	17.303474	1.401067	0.534222	7.885868	2.656386	11.383734	1.083719	156.619972	2.129354	3.688791	2.656761	4.853341	2.870968	0.835872	5.473628	2.175998	4.073199	0.5977	0.700512	0.487134	1.864462	3.411822	1.646923	2.596292	0.775839	2.442203	8.827478	0.662797	7.189003	6.518607	0.695895	5.750189	2.889035	1.936747	0.630605	3.796299	5.555288	2.624575
hsa-miR-3649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087828	0	0	0	0.11941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-365-1	36.69587	35.024443	26.388611	39.156489	34.806033	140.859769	32.486762	31.563055	66.167187	33.123539	31.699964	22.990636	32.62113	37.88106	99.010818	87.697151	76.778455	27.245346	71.436689	2.656386	122.080735	33.178478	117.163012	78.398943	63.499904	66.419029	116.853527	31.443931	36.181325	46.395512	24.371176	18.583973	38.508987	22.299629	32.916335	100.022889	104.700297	54.348453	37.126975	17.327067	23.026482	28.836429	28.897949	35.668515	62.351897	32.09818	4.312642	51.82206	29.051211	32.230915	39.361622	37.274189	20.734141
hsa-miR-365-2	39.812894	35.595494	24.007684	41.731406	50.994886	130.982407	30.04556	30.908898	65.905657	33.295164	30.567823	23.344338	30.371397	40.33821	102.038127	86.320739	78.880055	30.094532	61.695323	3.099117	119.725479	35.262553	105.889595	77.431054	59.108486	57.631281	102.666836	28.436251	34.987222	37.533448	21.759979	17.565673	41.668261	24.050909	32.29002	99.035821	96.810458	56.612971	39.982896	18.620132	24.770913	30.601925	24.656048	36.498015	64.052403	32.272154	5.271006	49.655284	26.14609	36.645149	45.955194	28.314047	23.358716
hsa-miR-3650	0	0	0	0	0	0	0	0.163539	0	0.171625	0	0	0	0	0.178077	0.19663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426478	0.205865	0	0	0	0	0	0	0	0	0	0	0	0	0.39961	0	0
hsa-miR-3651	0.708414	0	0.793642	0.266371	0	1.717802	0	0.490617	0.915356	0.343249	0.283035	0	1.874778	1.842862	1.958847	7.078694	1.821387	0	0.927749	0.221365	1.962713	0.750267	5.234086	0	0	0.408732	0.746668	0.136713	0.358231	0.521298	1.160532	0	0.426929	0.116752	0.069591	0.438697	0	0.205865	0.259629	0.258613	0.174443	1.176997	0.132559	3.318001	0	0	2.395912	0.541694	0.193675	0.280269	0	1.075217	1.04983
hsa-miR-3652	1.416829	0.571051	2.182517	1.154273	4.047213	0.858901	1.314493	0.490617	1.176887	0.772311	0.849106	2.122213	3.3746	3.071437	1.958847	3.342717	0.84064	1.958816	0.463875	3.099117	0.785085	0.166726	2.818354	1.355043	1.756567	1.430564	0	0.820276	2.149386	1.042596	0.725333	2.54575	0.512315	0.58376	0	0.658045	0.852956	0.823461	1.557775	0.387919	0.872215	0	0	1.382501	0.850253	0.173974	0.718774	3.972423	0.968374	0.280269	0.999026	0.179203	3.936862
hsa-miR-3653	4.817218	2.855253	4.761855	5.238623	3.237771	9.877362	3.94348	1.635391	4.315251	4.118989	2.830354	2.475915	2.999644	4.9143	3.383463	6.882063	9.947573	5.342225	7.885868	9.518716	7.065766	5.501959	48.314644	6.000907	1.05394	4.496057	20.160033	2.460829	1.910565	5.994926	7.398393	2.54575	2.561573	4.670079	1.322221	1.206416	2.132389	0.823461	4.413696	0.775839	0.174443	4.413739	11.797786	7.465503	3.68443	1.043843	11.021195	3.069599	1.355723	1.401344	2.997078	4.300868	12.860416
hsa-miR-3654	0	0	0	0	0	2.576703	0.37557	0	0.130765	0	0.283035	1.061106	0.749911	0.204762	0	0.786522	0	0	0	0	1.177628	0	2.818354	0	0.263485	0	0.373334	0.136713	0	0	0	0	0.085386	0.350256	0	0.109674	0.213239	0	0	0	0.348886	0.882748	0.132559	0	0.283418	0	0	0.180565	0	0.070067	1.198831	0.179203	0
hsa-miR-3655	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204762	0	0.19663	0	0.178074	0.463875	0	0.196271	0.083363	0.402622	0	0	0.408732	0	0.410138	0.238821	0	0	0	0	0	0	0.109674	0	0	0	0	0.174443	0.294249	0	0.2765	0	0	0	0	0	0.070067	0	0	0.262457
hsa-miR-3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178074	0	0	0	0.083363	0	0.580733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174443	0	0	0	0	0.086987	0	0	0	0.070067	0	0	0
hsa-miR-3657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524915
hsa-miR-3658	0	0	0	0	0	0	0	0	0	0.085812	0	0	0	0	0.178077	0	0	0	0	0	0	0	0.402622	0	0	0	0.746668	0	0	0	0	0	0.085386	0	0	0	0.639717	0	0	0	0	0.294249	0	0	0	0	0	0	0	0	0	0.179203	0
hsa-miR-3659	0	0.19035	0.198411	0	0	0	0	0.163539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087828	1.021831	0	0	0	0	0	0	0	0	0	0.109674	0	0	0	0	0	0.294249	0	0	0	0	0	0	0.193675	0	0	0	0
hsa-miR-3660	0	0	0.396821	0	1.618885	0	0	0	0	2.316932	0	0	1.499822	0	0.178077	0	0	0	0	0	0	0	0	0.387155	0.175657	0	1.120002	0.136713	0	0.260649	0	1.0183	0	0	0	0	0.639717	0	11.942943	0.517226	0	0	0	0.8295	0	0	0	0	0	0	0	0.179203	0
hsa-miR-3661	0.141683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402622	0	0	0	0	0	0	0.260649	0	0	0	0	0	0	0	0.205865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3662	0.708414	1.903502	0.396821	0.08879	0.809443	1.717802	1.314493	0	0.130765	0.257437	0.283035	0	0	0	0.178077	1.376413	0.140107	0.356148	3.710997	0.664096	0.196271	0.583541	0.402622	0.387155	0.175657	0	0.746668	0.273425	0	0.521298	0.4352	1.0183	0.5977	0	0	0	0.426478	0.205865	0	0.517226	0.174443	0	0	1.382501	0.850253	0.086987	0	0.722259	0.193675	0	0.199805	0	0.262457
hsa-miR-3663	0	0	1.388874	0	0	0	0	0	0	0	0.849106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116752	0	0.438697	0	0	0	0	0	0	0	0	0	0	0.239591	0	0.774699	0	0	0	0
hsa-miR-3664	0	0.3807	0.396821	0.08879	0	0	0	0.817696	0	0.600686	0	0.353702	0	0.614287	0	0	0.700533	0.178074	0	0	0	0	1.610488	0	0.52697	1.63493	0	0	0	0.781947	0	0	0	0.350256	0.139181	0.438697	0.213239	1.235192	0	0	0.348886	0.588499	0.265119	0.8295	0	0.086987	0	0	0.193675	0.070067	0	1.433623	0.524915
hsa-miR-3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199805	0	0
hsa-miR-3666	0	0	0.198411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3667	0.141683	0.571051	0	0.17758	0	0	0.37557	0	0	0.343249	0	0	0.374956	0	0.356154	0	0	0.178074	1.391624	0	0.588814	0	0	0	0	0	0.746668	0	0	0	0	0	0.085386	0	0	0	0	0.411731	0.778888	0.129306	0.174443	0.294249	0.132559	0	1.700506	0.086987	0.718774	0.361129	0	0.070067	0	0.896014	0
hsa-miR-3668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3671	0	0	0.198411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3675	0.283366	0	0	0	0	0	0	0	0	0.171625	0	0	0	0	0.712308	0	0	0	0	0	0	0	0	0	0.087828	0.204366	1.493336	0	0	0	0.145067	0	0.085386	0	0	0	0	0	0	0	0	0	0	0.553	0	0.347948	0	0	0	0	0	0	0.262457
hsa-miR-3676	1.558512	0.19035	2.579338	0.710322	0	3.865055	1.126709	0.327078	0.653826	0.343249	2.264283	1.414808	2.249733	3.890487	1.602693	1.966304	2.381813	0.356148	1.391624	1.770924	1.177628	0.500178	3.220976	0.967888	0.351313	3.26986	0.373334	0	0.11941	2.867138	0.145067	0.50915	0.768472	3.502559	1.461402	0.438697	2.132389	1.441057	1.557775	0.646532	0.174443	3.236742	1.060475	3.594502	2.834177	0.608909	2.156321	3.069599	0.774699	0.420403	5.594545	1.792028	2.624575
hsa-miR-3677	7.084145	18.463973	30.555234	10.477247	63.136525	24.90813	13.332717	12.265436	3.007599	9.181914	6.226779	9.903659	11.623621	9.419074	15.848854	7.471955	22.557174	4.451854	12.524614	7.305061	4.317968	7.586034	70.056234	5.226596	12.208142	41.89508	39.946733	4.784946	3.582309	31.799171	8.703992	8.146399	9.30705	2.9188	5.497654	24.6767	11.728139	33.350187	5.971471	4.267114	2.965532	15.006713	5.037257	16.037007	25.507594	6.089086	47.91824	31.598817	16.656027	4.344167	1.998052	28.851656	16.272364
hsa-miR-3678	0.425049	0.951751	0.992053	0.443951	0	0.858901	2.065632	0.817696	0.784591	0.429061	0	0.353702	0	0	1.602693	0.983152	0.42032	0.178074	4.638746	0.885462	0.392543	0.333452	0	0.967888	0.175657	0.408732	0.746668	0.273425	0	0.260649	0.580266	0.254575	0.512315	0.467008	0.208772	0.658045	0	0.411731	0.259629	0.646532	0.523329	0.588499	0.132559	0.2765	1.983924	0.086987	2.875094	0.180565	0.774699	0.560538	0	0.179203	1.837202
hsa-miR-3679	0.283366	0.19035	0	0.08879	0	1.288352	0	0.327078	0.26153	0.085812	0	0	0.374956	0	0	0.19663	0.140107	0	0	0	0	0	0.402622	0	0	1.226197	0.373334	0	0.238821	0	0.145067	0.254575	0.256157	0.116752	0	0.219348	0	0	0.259629	0	0	0	0.132559	0	0	0	0.239591	0.541694	0.193675	0	0	0	0.787372
hsa-miR-3680	1.416829	0.571051	0.396821	0.532741	0.809443	0.429451	0.938924	0.654157	0.392296	0.257437	0	0	1.124867	1.433337	0.356154	2.359565	1.541173	0.178074	0	0.442731	0.588814	0.250089	0.402622	0.387155	0.790455	1.63493	0.746668	0.546851	0.238821	1.563894	0	1.0183	0.5977	0	0.069591	0.438697	0	0.823461	0.778888	0.129306	0.174443	0.588499	0.397678	1.935501	0.850253	0.434935	0	0.902823	0.774699	0.420403	0.39961	1.433623	0.524915
hsa-miR-3681	0.141683	0	0.198411	0	0	0	0	0	0	0.171625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11941	0	0	0	0.170772	0.116752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070067	0	0	0
hsa-miR-3682	2.408609	2.664903	2.182517	1.864595	5.666098	2.147253	2.441202	2.943705	0.392296	1.802058	2.264283	1.76851	2.999644	2.866675	2.136924	1.376413	2.381813	1.424593	4.174871	1.770924	0.981356	0.750267	3.220976	1.548621	3.600963	1.226197	7.093345	1.777266	1.074693	3.127787	1.160532	1.52745	0.512315	1.284272	0.835087	1.645113	2.132389	5.352499	2.336663	1.551678	0.697772	2.353994	0.397678	1.935501	2.834177	0.434935	2.875094	0.722259	1.743073	0.840806	0.199805	3.763259	2.362117
hsa-miR-3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3684	0	0.19035	0.198411	0.17758	0.809443	0.429451	0.187785	0.163539	0.653826	0.085812	0.283035	0	0	0.204762	0.534231	0.393261	1.120853	0.712297	0	0.664096	0	0.083363	0	0.580733	0.351313	0.408732	0.746668	0.273425	0.716462	1.042596	0.4352	0	0.085386	0.233504	0	0.219348	0	0.205865	0.259629	0	0	0.294249	1.325594	0	1.417089	0.086987	0.479182	0.541694	0.387349	0.210202	0.199805	1.25442	3.411947
hsa-miR-3685	0	0	0	0	0	0	0	0	0	0.085812	0	0	0	0	0	0	0.280213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085386	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239591	0	0	0	0	0	0
hsa-miR-3686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3687	1.275146	0.951751	26.983843	1.864595	5.666098	36.503294	1.126709	4.579096	0.653826	1.287184	0.566071	15.562892	3.749555	6.142875	3.917694	8.848367	1.26096	1.068445	0	1.328193	4.121697	0.083363	39.859582	1.161466	0.175657	2.656761	1.493336	0.273425	0.238821	2.867138	0.4352	3.818625	0.341543	0.233504	0	0.76772	0.426478	1.441057	0.259629	0.517226	0.174443	1.765496	0.265119	0.8295	0	0.260961	2.156321	0.541694	1.162048	0.210202	5.594545	3.046448	0.524915
hsa-miR-3688	0.283366	0	0	0.08879	0	0	0.563354	0	0.130765	0	0	0	0	0	0	0	0	0	0.927749	0	0	0	0	0	0.351313	0	0	0	0	0	0	0	0.085386	0	0	0.109674	0	0.411731	0	0	0.174443	0	0	0	0	0	0	0	0	0	0	0	0
